ngram,frequency
MWJ,3.4392981008000067e-06
JSZ,3.4392981008000067e-06
GJV,3.4392981008000067e-06
FPX,3.4392981008000067e-06
WVD,3.4159015150802783e-06
WQI,3.4159015150802783e-06
WFG,3.4159015150802783e-06
VKT,3.4159015150802783e-06
VCJ,3.4159015150802783e-06
TCX,3.4159015150802783e-06
MTX,3.4159015150802783e-06
MQC,3.4159015150802783e-06
KUQ,3.4159015150802783e-06
KLV,3.4159015150802783e-06
JKF,3.4159015150802783e-06
JBJ,3.4159015150802783e-06
JBG,3.4159015150802783e-06
HWJ,3.4159015150802783e-06
DZX,3.4159015150802783e-06
CUX,3.4159015150802783e-06
AKX,3.4159015150802783e-06
ZUJ,3.3925049293605515e-06
YZV,3.3925049293605515e-06
PXD,3.3925049293605515e-06
PQT,3.3925049293605515e-06
OQR,3.3925049293605515e-06
OQP,3.3925049293605515e-06
JCJ,3.3925049293605515e-06
DLZ,3.3925049293605515e-06
DBX,3.3925049293605515e-06
ZOQ,3.3691083436408214e-06
ZHW,3.3691083436408214e-06
VHN,3.3691083436408214e-06
UQM,3.3691083436408214e-06
QMD,3.3691083436408214e-06
NBZ,3.3691083436408214e-06
LWK,3.3691083436408214e-06
JVL,3.3691083436408214e-06
HXD,3.3691083436408214e-06
BKV,3.3691083436408214e-06
BHK,3.3691083436408214e-06
ZDT,3.3457117579210943e-06
XDD,3.3457117579210943e-06
VUY,3.3457117579210943e-06
VLN,3.3457117579210943e-06
UWK,3.3457117579210943e-06
UUV,3.3457117579210943e-06
MCX,3.3457117579210943e-06
DXK,3.3457117579210943e-06
CXP,3.3457117579210943e-06
BSX,3.3457117579210943e-06
BPY,3.3457117579210943e-06
BKD,3.3457117579210943e-06
ZTP,3.322315172201366e-06
YMZ,3.322315172201366e-06
XAQ,3.322315172201366e-06
QTT,3.322315172201366e-06
QIX,3.322315172201366e-06
OYX,3.322315172201366e-06
JBN,3.322315172201366e-06
BVD,3.322315172201366e-06
ZCT,3.298918586481638e-06
XKG,3.298918586481638e-06
VTK,3.298918586481638e-06
VNQ,3.298918586481638e-06
UJK,3.298918586481638e-06
QSK,3.298918586481638e-06
JLB,3.298918586481638e-06
GXY,3.298918586481638e-06
ZHP,3.275522000761911e-06
ZDW,3.275522000761911e-06
XDB,3.275522000761911e-06
VVW,3.275522000761911e-06
VPY,3.275522000761911e-06
VLH,3.275522000761911e-06
QJE,3.275522000761911e-06
PZK,3.275522000761911e-06
PZC,3.275522000761911e-06
NLZ,3.275522000761911e-06
KXB,3.275522000761911e-06
JWN,3.275522000761911e-06
HXV,3.275522000761911e-06
GMX,3.275522000761911e-06
YXG,3.2521254150421807e-06
UCQ,3.2521254150421807e-06
TZQ,3.2521254150421807e-06
TQH,3.2521254150421807e-06
PFY,3.2521254150421807e-06
JHT,3.2521254150421807e-06
CVJ,3.2521254150421807e-06
YGJ,3.2287288293224544e-06
XKS,3.2287288293224544e-06
VKY,3.2287288293224544e-06
QCP,3.2287288293224544e-06
PCQ,3.2287288293224544e-06
MQT,3.2287288293224544e-06
KKJ,3.2287288293224544e-06
JHY,3.2287288293224544e-06
JFT,3.2287288293224544e-06
GJW,3.2287288293224544e-06
GGQ,3.2287288293224544e-06
ZRD,3.2053322436027256e-06
YXN,3.2053322436027256e-06
WUV,3.2053322436027256e-06
VVM,3.2053322436027256e-06
UJB,3.2053322436027256e-06
JTK,3.2053322436027256e-06
JDJ,3.2053322436027256e-06
ZHC,3.1819356578829984e-06
WTJ,3.1819356578829984e-06
VXV,3.1819356578829984e-06
TQR,3.1819356578829984e-06
QLB,3.1819356578829984e-06
LNX,3.1819356578829984e-06
AVX,3.1819356578829984e-06
XRR,3.1585390721632705e-06
XCV,3.1585390721632705e-06
VGB,3.1585390721632705e-06
LGJ,3.1585390721632705e-06
JVF,3.1585390721632705e-06
JJK,3.1585390721632705e-06
GJN,3.1585390721632705e-06
FZV,3.1585390721632705e-06
BZR,3.1585390721632705e-06
BQR,3.1585390721632705e-06
WXC,3.1351424864435433e-06
WQE,3.1351424864435433e-06
VZH,3.1351424864435433e-06
VBM,3.1351424864435433e-06
QVO,3.1351424864435433e-06
QEB,3.1351424864435433e-06
NJZ,3.1351424864435433e-06
JLH,3.1351424864435433e-06
GJL,3.1351424864435433e-06
DTQ,3.1351424864435433e-06
BXF,3.1351424864435433e-06
ZMB,3.1117459007238145e-06
WZM,3.1117459007238145e-06
WHQ,3.1117459007238145e-06
UQD,3.1117459007238145e-06
SWQ,3.1117459007238145e-06
QFC,3.1117459007238145e-06
NLX,3.1117459007238145e-06
IBX,3.1117459007238145e-06
HJV,3.1117459007238145e-06
GXD,3.1117459007238145e-06
FZB,3.1117459007238145e-06
BKX,3.1117459007238145e-06
ZYX,3.088349315004086e-06
ZHL,3.088349315004086e-06
XKY,3.088349315004086e-06
WZB,3.088349315004086e-06
VLG,3.088349315004086e-06
HXH,3.088349315004086e-06
CUQ,3.088349315004086e-06
ZTN,3.064952729284358e-06
ZKW,3.064952729284358e-06
ZKM,3.064952729284358e-06
YQC,3.064952729284358e-06
XTZ,3.064952729284358e-06
WXL,3.064952729284358e-06
VKW,3.064952729284358e-06
VHB,3.064952729284358e-06
VCK,3.064952729284358e-06
RRX,3.064952729284358e-06
MQP,3.064952729284358e-06
HFV,3.064952729284358e-06
BZW,3.064952729284358e-06
VSX,3.041556143564631e-06
QQQ,3.041556143564631e-06
QKU,3.041556143564631e-06
MHQ,3.041556143564631e-06
LZV,3.041556143564631e-06
KXF,3.041556143564631e-06
HRQ,3.041556143564631e-06
HFK,3.041556143564631e-06
GKJ,3.041556143564631e-06
BXW,3.041556143564631e-06
BDK,3.041556143564631e-06
VMN,3.0181595578449034e-06
VBG,3.0181595578449034e-06
QHS,3.0181595578449034e-06
QCW,3.0181595578449034e-06
LJZ,3.0181595578449034e-06
HJY,3.0181595578449034e-06
FMZ,3.0181595578449034e-06
ZNB,2.9947629721251754e-06
XNH,2.9947629721251754e-06
XDT,2.9947629721251754e-06
WZT,2.9947629721251754e-06
QEH,2.9947629721251754e-06
QBV,2.9947629721251754e-06
MGJ,2.9947629721251754e-06
LQL,2.9947629721251754e-06
LQD,2.9947629721251754e-06
LBZ,2.9947629721251754e-06
KQI,2.9947629721251754e-06
KPV,2.9947629721251754e-06
FZT,2.9947629721251754e-06
FMQ,2.9947629721251754e-06
ZMW,2.9713663864054466e-06
XUO,2.9713663864054466e-06
XDN,2.9713663864054466e-06
VHW,2.9713663864054466e-06
RJZ,2.9713663864054466e-06
JOX,2.9713663864054466e-06
GVV,2.9713663864054466e-06
FYZ,2.9713663864054466e-06
CWK,2.9713663864054466e-06
XFP,2.947969800685718e-06
SXJ,2.947969800685718e-06
RZJ,2.947969800685718e-06
QMT,2.947969800685718e-06
PXH,2.947969800685718e-06
MKJ,2.947969800685718e-06
JYT,2.947969800685718e-06
JTP,2.947969800685718e-06
JMK,2.947969800685718e-06
GXV,2.947969800685718e-06
GXL,2.947969800685718e-06
GJY,2.947969800685718e-06
ZHH,2.924573214965992e-06
XOE,2.924573214965992e-06
XHS,2.924573214965992e-06
WZK,2.924573214965992e-06
OQD,2.924573214965992e-06
MQW,2.924573214965992e-06
MMZ,2.924573214965992e-06
JTN,2.924573214965992e-06
FJY,2.924573214965992e-06
ZLR,2.9011766292462635e-06
VDQ,2.9011766292462635e-06
TQF,2.9011766292462635e-06
LQP,2.9011766292462635e-06
IHV,2.9011766292462635e-06
HQV,2.9011766292462635e-06
GWK,2.9011766292462635e-06
GQO,2.9011766292462635e-06
CGJ,2.9011766292462635e-06
ZRN,2.8777800435265364e-06
ZBB,2.8777800435265364e-06
XDP,2.8777800435265364e-06
WMJ,2.8777800435265364e-06
VRX,2.8777800435265364e-06
UQO,2.8777800435265364e-06
RFZ,2.8777800435265364e-06
QVS,2.8777800435265364e-06
QRF,2.8777800435265364e-06
QKE,2.8777800435265364e-06
NFZ,2.8777800435265364e-06
JHM,2.8777800435265364e-06
JFW,2.8777800435265364e-06
CXH,2.8777800435265364e-06
BVH,2.8777800435265364e-06
BJN,2.8777800435265364e-06
ZLF,2.854383457806808e-06
ZHV,2.854383457806808e-06
XLN,2.854383457806808e-06
WXX,2.854383457806808e-06
WWX,2.854383457806808e-06
VVH,2.854383457806808e-06
TPQ,2.854383457806808e-06
RQD,2.854383457806808e-06
QPH,2.854383457806808e-06
QCB,2.854383457806808e-06
KFP,2.854383457806808e-06
JLK,2.854383457806808e-06
GQS,2.854383457806808e-06
EQY,2.854383457806808e-06
BPV,2.854383457806808e-06
ZWS,2.8309868720870787e-06
ZFT,2.8309868720870787e-06
XNX,2.8309868720870787e-06
XDW,2.8309868720870787e-06
WBV,2.8309868720870787e-06
QLL,2.8309868720870787e-06
PQL,2.8309868720870787e-06
LVJ,2.8309868720870787e-06
IQK,2.8309868720870787e-06
BCX,2.8309868720870787e-06
YYL,2.807590286367352e-06
XFB,2.807590286367352e-06
XDH,2.807590286367352e-06
UXQ,2.807590286367352e-06
RVZ,2.807590286367352e-06
RVX,2.807590286367352e-06
QLU,2.807590286367352e-06
QBZ,2.807590286367352e-06
PQC,2.807590286367352e-06
HXY,2.807590286367352e-06
GXN,2.807590286367352e-06
EQQ,2.807590286367352e-06
DBQ,2.807590286367352e-06
ZDD,2.784193700647624e-06
WPJ,2.784193700647624e-06
QUQ,2.784193700647624e-06
PFV,2.784193700647624e-06
KJN,2.784193700647624e-06
KDG,2.784193700647624e-06
JLN,2.784193700647624e-06
HLX,2.784193700647624e-06
GDZ,2.784193700647624e-06
FOQ,2.784193700647624e-06
ZBS,2.760797114927896e-06
XWW,2.760797114927896e-06
VKC,2.760797114927896e-06
VFH,2.760797114927896e-06
UQW,2.760797114927896e-06
RQV,2.760797114927896e-06
MFV,2.760797114927896e-06
KKV,2.760797114927896e-06
JWB,2.760797114927896e-06
BZP,2.760797114927896e-06
XBF,2.737400529208168e-06
WQC,2.737400529208168e-06
VQA,2.737400529208168e-06
VKM,2.737400529208168e-06
SFZ,2.737400529208168e-06
QTC,2.737400529208168e-06
PLQ,2.737400529208168e-06
IQQ,2.737400529208168e-06
IQG,2.737400529208168e-06
GBX,2.737400529208168e-06
CFY,2.737400529208168e-06
BXX,2.737400529208168e-06
BRJ,2.737400529208168e-06
YYF,2.71400394348844e-06
YVK,2.71400394348844e-06
XVX,2.71400394348844e-06
XNW,2.71400394348844e-06
WXK,2.71400394348844e-06
TNX,2.71400394348844e-06
TKZ,2.71400394348844e-06
QYA,2.71400394348844e-06
QGD,2.71400394348844e-06
QCM,2.71400394348844e-06
QCC,2.71400394348844e-06
PZS,2.71400394348844e-06
OVX,2.71400394348844e-06
OQH,2.71400394348844e-06
FZG,2.71400394348844e-06
FQM,2.71400394348844e-06
XYQ,2.690607357768712e-06
XUG,2.690607357768712e-06
WUQ,2.690607357768712e-06
VMK,2.690607357768712e-06
VBJ,2.690607357768712e-06
UQE,2.690607357768712e-06
CWV,2.690607357768712e-06
CGV,2.690607357768712e-06
BJG,2.690607357768712e-06
YVJ,2.6672107720489837e-06
XWB,2.6672107720489837e-06
WYJ,2.6672107720489837e-06
VXN,2.6672107720489837e-06
TQD,2.6672107720489837e-06
MVJ,2.6672107720489837e-06
JGM,2.6672107720489837e-06
GRX,2.6672107720489837e-06
FZN,2.6672107720489837e-06
FJV,2.6672107720489837e-06
ZPW,2.6438141863292557e-06
ZDY,2.6438141863292557e-06
XEJ,2.6438141863292557e-06
TZX,2.6438141863292557e-06
QOO,2.6438141863292557e-06
PXN,2.6438141863292557e-06
OQF,2.6438141863292557e-06
JMN,2.6438141863292557e-06
JHC,2.6438141863292557e-06
JEQ,2.6438141863292557e-06
BVV,2.6438141863292557e-06
ZDC,2.620417600609528e-06
XDL,2.620417600609528e-06
SBQ,2.620417600609528e-06
KVJ,2.620417600609528e-06
JLG,2.620417600609528e-06
JCY,2.620417600609528e-06
DQN,2.620417600609528e-06
CBZ,2.620417600609528e-06
ZMT,2.5970210148898006e-06
ZCD,2.5970210148898006e-06
XVL,2.5970210148898006e-06
XGC,2.5970210148898006e-06
WKQ,2.5970210148898006e-06
VJC,2.5970210148898006e-06
SRQ,2.5970210148898006e-06
QOK,2.5970210148898006e-06
LXG,2.5970210148898006e-06
KVG,2.5970210148898006e-06
KFK,2.5970210148898006e-06
IHJ,2.5970210148898006e-06
GUX,2.5970210148898006e-06
FQH,2.5970210148898006e-06
YPX,2.573624429170073e-06
VZF,2.573624429170073e-06
RGX,2.573624429170073e-06
QWR,2.573624429170073e-06
QPC,2.573624429170073e-06
PZT,2.573624429170073e-06
LXN,2.573624429170073e-06
KFV,2.573624429170073e-06
JYV,2.573624429170073e-06
JJN,2.573624429170073e-06
IWK,2.573624429170073e-06
IQN,2.573624429170073e-06
HLZ,2.573624429170073e-06
GZD,2.573624429170073e-06
GQV,2.573624429170073e-06
FZZ,2.573624429170073e-06
FKZ,2.573624429170073e-06
FGQ,2.573624429170073e-06
CPQ,2.573624429170073e-06
ZXR,2.550227843450345e-06
ZNP,2.550227843450345e-06
XRN,2.550227843450345e-06
XGY,2.550227843450345e-06
VWV,2.550227843450345e-06
VGY,2.550227843450345e-06
SWZ,2.550227843450345e-06
PKV,2.550227843450345e-06
KWJ,2.550227843450345e-06
KQW,2.550227843450345e-06
YPQ,2.526831257730617e-06
XKC,2.526831257730617e-06
XHP,2.526831257730617e-06
WXG,2.526831257730617e-06
RWX,2.526831257730617e-06
RBX,2.526831257730617e-06
JFH,2.526831257730617e-06
FZC,2.526831257730617e-06
CBQ,2.526831257730617e-06
AZX,2.526831257730617e-06
ZTF,2.5034346720108886e-06
XUJ,2.5034346720108886e-06
WXO,2.5034346720108886e-06
VHL,2.5034346720108886e-06
UGQ,2.5034346720108886e-06
TDQ,2.5034346720108886e-06
QPM,2.5034346720108886e-06
OQM,2.5034346720108886e-06
DNQ,2.5034346720108886e-06
CWJ,2.5034346720108886e-06
CNQ,2.5034346720108886e-06
YDX,2.480038086291161e-06
PPZ,2.480038086291161e-06
LCX,2.480038086291161e-06
JDY,2.480038086291161e-06
FGJ,2.480038086291161e-06
CQL,2.480038086291161e-06
WZW,2.4566415005714327e-06
WHV,2.4566415005714327e-06
RZX,2.4566415005714327e-06
RRQ,2.4566415005714327e-06
QPP,2.4566415005714327e-06
QOD,2.4566415005714327e-06
OQL,2.4566415005714327e-06
MQF,2.4566415005714327e-06
FQP,2.4566415005714327e-06
DGZ,2.4566415005714327e-06
DCQ,2.4566415005714327e-06
CQD,2.4566415005714327e-06
CLJ,2.4566415005714327e-06
BXP,2.4566415005714327e-06
ZWL,2.433244914851705e-06
ZML,2.433244914851705e-06
ZKS,2.433244914851705e-06
YQS,2.433244914851705e-06
XYJ,2.433244914851705e-06
WYY,2.433244914851705e-06
PMX,2.433244914851705e-06
LXY,2.433244914851705e-06
JNV,2.433244914851705e-06
JHP,2.433244914851705e-06
CJV,2.433244914851705e-06
ZHG,2.4098483291319767e-06
XSX,2.4098483291319767e-06
XMX,2.4098483291319767e-06
XBP,2.4098483291319767e-06
XBD,2.4098483291319767e-06
WCX,2.4098483291319767e-06
RQN,2.4098483291319767e-06
PQP,2.4098483291319767e-06
PKZ,2.4098483291319767e-06
MNQ,2.4098483291319767e-06
LRX,2.4098483291319767e-06
KUX,2.4098483291319767e-06
KTZ,2.4098483291319767e-06
KFX,2.4098483291319767e-06
JCV,2.4098483291319767e-06
DPQ,2.4098483291319767e-06
ZRP,2.3864517434122487e-06
YQO,2.3864517434122487e-06
YFZ,2.3864517434122487e-06
XXJ,2.3864517434122487e-06
XVU,2.3864517434122487e-06
XUV,2.3864517434122487e-06
WDQ,2.3864517434122487e-06
VJT,2.3864517434122487e-06
VHM,2.3864517434122487e-06
UHQ,2.3864517434122487e-06
QOI,2.3864517434122487e-06
QNG,2.3864517434122487e-06
QLQ,2.3864517434122487e-06
PKJ,2.3864517434122487e-06
MXK,2.3864517434122487e-06
KLZ,2.3864517434122487e-06
JYR,2.3864517434122487e-06
JVH,2.3864517434122487e-06
JMG,2.3864517434122487e-06
GQF,2.3864517434122487e-06
CQM,2.3864517434122487e-06
CQE,2.3864517434122487e-06
CBX,2.3864517434122487e-06
BFV,2.3864517434122487e-06
ZTB,2.3630551576925207e-06
ZPN,2.3630551576925207e-06
WVV,2.3630551576925207e-06
WGV,2.3630551576925207e-06
UKQ,2.3630551576925207e-06
TQV,2.3630551576925207e-06
PMZ,2.3630551576925207e-06
PJK,2.3630551576925207e-06
KZW,2.3630551576925207e-06
KVV,2.3630551576925207e-06
KOQ,2.3630551576925207e-06
KGJ,2.3630551576925207e-06
JXC,2.3630551576925207e-06
IKQ,2.3630551576925207e-06
HQN,2.3630551576925207e-06
GZB,2.3630551576925207e-06
GXG,2.3630551576925207e-06
CQH,2.3630551576925207e-06
YJZ,2.339658571972793e-06
VJR,2.339658571972793e-06
VJM,2.339658571972793e-06
TXK,2.339658571972793e-06
PZW,2.339658571972793e-06
LVX,2.339658571972793e-06
KGV,2.339658571972793e-06
HFJ,2.339658571972793e-06
FJZ,2.339658571972793e-06
BXO,2.339658571972793e-06
ZLD,2.3162619862530648e-06
ZCM,2.3162619862530648e-06
YZX,2.3162619862530648e-06
YYG,2.3162619862530648e-06
XFN,2.3162619862530648e-06
XDF,2.3162619862530648e-06
SQY,2.3162619862530648e-06
MZL,2.3162619862530648e-06
GZR,2.3162619862530648e-06
EQX,2.3162619862530648e-06
YQM,2.2928654005333372e-06
VKP,2.2928654005333372e-06
VHZ,2.2928654005333372e-06
UWY,2.2928654005333372e-06
TLX,2.2928654005333372e-06
KLX,2.2928654005333372e-06
IVZ,2.2928654005333372e-06
DVZ,2.2928654005333372e-06
DHX,2.2928654005333372e-06
CXV,2.2928654005333372e-06
ZXW,2.269468814813609e-06
ZNR,2.269468814813609e-06
UWV,2.269468814813609e-06
QOC,2.269468814813609e-06
QEQ,2.269468814813609e-06
PZB,2.269468814813609e-06
PXY,2.269468814813609e-06
KRQ,2.269468814813609e-06
FGX,2.269468814813609e-06
CPX,2.269468814813609e-06
CGX,2.269468814813609e-06
ZWT,2.246072229093881e-06
ZWD,2.246072229093881e-06
ZCS,2.246072229093881e-06
XLX,2.246072229093881e-06
VVJ,2.246072229093881e-06
QNU,2.246072229093881e-06
QKO,2.246072229093881e-06
QCF,2.246072229093881e-06
LQH,2.246072229093881e-06
KMZ,2.246072229093881e-06
JRQ,2.246072229093881e-06
JGF,2.246072229093881e-06
HPX,2.246072229093881e-06
BZM,2.246072229093881e-06
YQP,2.222675643374153e-06
XVD,2.222675643374153e-06
VXR,2.222675643374153e-06
QNW,2.222675643374153e-06
QGL,2.222675643374153e-06
PWV,2.222675643374153e-06
MZP,2.222675643374153e-06
MBZ,2.222675643374153e-06
JDN,2.222675643374153e-06
HMZ,2.222675643374153e-06
GQE,2.222675643374153e-06
ZDP,2.199279057654425e-06
XXK,2.199279057654425e-06
XMN,2.199279057654425e-06
XDG,2.199279057654425e-06
VXM,2.199279057654425e-06
VVP,2.199279057654425e-06
VMX,2.199279057654425e-06
SZJ,2.199279057654425e-06
SGZ,2.199279057654425e-06
QUV,2.199279057654425e-06
QTP,2.199279057654425e-06
MVK,2.199279057654425e-06
JYD,2.199279057654425e-06
FZP,2.199279057654425e-06
FRQ,2.199279057654425e-06
ZDX,2.175882471934697e-06
YHX,2.175882471934697e-06
XNM,2.175882471934697e-06
XGN,2.175882471934697e-06
XCG,2.175882471934697e-06
WJX,2.175882471934697e-06
VXP,2.175882471934697e-06
TMQ,2.175882471934697e-06
TKX,2.175882471934697e-06
QNF,2.175882471934697e-06
QLM,2.175882471934697e-06
QFS,2.175882471934697e-06
FPQ,2.175882471934697e-06
BZC,2.175882471934697e-06
BGK,2.175882471934697e-06
ZPB,2.152485886214969e-06
ZLK,2.152485886214969e-06
XHR,2.152485886214969e-06
XBH,2.152485886214969e-06
VVB,2.152485886214969e-06
QTL,2.152485886214969e-06
QKN,2.152485886214969e-06
PFX,2.152485886214969e-06
LQM,2.152485886214969e-06
LNQ,2.152485886214969e-06
JWY,2.152485886214969e-06
JDV,2.152485886214969e-06
BZY,2.152485886214969e-06
ZWC,2.1290893004952418e-06
ZMP,2.1290893004952418e-06
YYZ,2.1290893004952418e-06
YBZ,2.1290893004952418e-06
XVN,2.1290893004952418e-06
WQS,2.1290893004952418e-06
WJN,2.1290893004952418e-06
VTZ,2.1290893004952418e-06
QTY,2.1290893004952418e-06
MLZ,2.1290893004952418e-06
KDZ,2.1290893004952418e-06
JZT,2.1290893004952418e-06
JVD,2.1290893004952418e-06
JFB,2.1290893004952418e-06
DGQ,2.1290893004952418e-06
ZWY,2.1056927147755138e-06
WHZ,2.1056927147755138e-06
VNJ,2.1056927147755138e-06
UVK,2.1056927147755138e-06
QUZ,2.1056927147755138e-06
JKY,2.1056927147755138e-06
HZZ,2.1056927147755138e-06
GZC,2.1056927147755138e-06
GVK,2.1056927147755138e-06
FQX,2.1056927147755138e-06
FQR,2.1056927147755138e-06
CZV,2.1056927147755138e-06
CQO,2.1056927147755138e-06
BWU,2.1056927147755138e-06
XRL,2.082296129055786e-06
XBN,2.082296129055786e-06
QMW,2.082296129055786e-06
KXY,2.082296129055786e-06
KPX,2.082296129055786e-06
JHN,2.082296129055786e-06
HFX,2.082296129055786e-06
FYX,2.082296129055786e-06
FPZ,2.082296129055786e-06
EQK,2.082296129055786e-06
EJQ,2.082296129055786e-06
BZZ,2.082296129055786e-06
WFY,2.0588995433360582e-06
VWL,2.0588995433360582e-06
PGX,2.0588995433360582e-06
JWL,2.0588995433360582e-06
FXK,2.0588995433360582e-06
BGJ,2.0588995433360582e-06
ZPG,2.0355029576163303e-06
ZPF,2.0355029576163303e-06
ZOX,2.0355029576163303e-06
VXB,2.0355029576163303e-06
VPQ,2.0355029576163303e-06
UJF,2.0355029576163303e-06
QNS,2.0355029576163303e-06
QEP,2.0355029576163303e-06
MGZ,2.0355029576163303e-06
KQR,2.0355029576163303e-06
GZF,2.0355029576163303e-06
ZMF,2.0121063718966027e-06
ZHF,2.0121063718966027e-06
YQE,2.0121063718966027e-06
YKZ,2.0121063718966027e-06
XRK,2.0121063718966027e-06
XJC,2.0121063718966027e-06
VXJ,2.0121063718966027e-06
VXD,2.0121063718966027e-06
SJZ,2.0121063718966027e-06
QMM,2.0121063718966027e-06
LQR,2.0121063718966027e-06
KZT,2.0121063718966027e-06
KBV,2.0121063718966027e-06
JXT,2.0121063718966027e-06
JWP,2.0121063718966027e-06
JHH,2.0121063718966027e-06
JGP,2.0121063718966027e-06
HVZ,2.0121063718966027e-06
GQC,2.0121063718966027e-06
XWU,1.9887097861768743e-06
XJT,1.9887097861768743e-06
WZS,1.9887097861768743e-06
VXE,1.9887097861768743e-06
TJZ,1.9887097861768743e-06
PZM,1.9887097861768743e-06
MZG,1.9887097861768743e-06
LZX,1.9887097861768743e-06
KXD,1.9887097861768743e-06
HHQ,1.9887097861768743e-06
DWQ,1.9887097861768743e-06
ZCF,1.965313200457146e-06
XHB,1.965313200457146e-06
XEZ,1.965313200457146e-06
VGV,1.965313200457146e-06
TLQ,1.965313200457146e-06
QMP,1.965313200457146e-06
PJN,1.965313200457146e-06
MJY,1.965313200457146e-06
KZM,1.965313200457146e-06
JWD,1.965313200457146e-06
JBV,1.965313200457146e-06
HZX,1.965313200457146e-06
CQR,1.965313200457146e-06
CFQ,1.965313200457146e-06
YYH,1.9419166147374183e-06
YWX,1.9419166147374183e-06
XKT,1.9419166147374183e-06
XBX,1.9419166147374183e-06
WXD,1.9419166147374183e-06
VVF,1.9419166147374183e-06
SZX,1.9419166147374183e-06
OBX,1.9419166147374183e-06
NBX,1.9419166147374183e-06
LBQ,1.9419166147374183e-06
JPV,1.9419166147374183e-06
JPK,1.9419166147374183e-06
JJV,1.9419166147374183e-06
JHD,1.9419166147374183e-06
DWZ,1.9419166147374183e-06
BJK,1.9419166147374183e-06
ZDH,1.9185200290176903e-06
YLX,1.9185200290176903e-06
XHC,1.9185200290176903e-06
WQX,1.9185200290176903e-06
SLQ,1.9185200290176903e-06
RVQ,1.9185200290176903e-06
QSQ,1.9185200290176903e-06
PNX,1.9185200290176903e-06
PDZ,1.9185200290176903e-06
MQO,1.9185200290176903e-06
JDZ,1.9185200290176903e-06
GZL,1.9185200290176903e-06
FWX,1.9185200290176903e-06
FQD,1.9185200290176903e-06
BHJ,1.9185200290176903e-06
XPK,1.8951234432979615e-06
TQN,1.8951234432979615e-06
QZA,1.8951234432979615e-06
QOW,1.8951234432979615e-06
HHZ,1.8951234432979615e-06
DMQ,1.8951234432979615e-06
BQH,1.8951234432979615e-06
YPZ,1.8717268575782344e-06
XWS,1.8717268575782344e-06
TBQ,1.8717268575782344e-06
SGQ,1.8717268575782344e-06
QRP,1.8717268575782344e-06
QGU,1.8717268575782344e-06
LRZ,1.8717268575782344e-06
KZY,1.8717268575782344e-06
IYZ,1.8717268575782344e-06
GPQ,1.8717268575782344e-06
GMQ,1.8717268575782344e-06
BKJ,1.8717268575782344e-06
ZXC,1.8483302718585064e-06
XMK,1.8483302718585064e-06
XKP,1.8483302718585064e-06
VTJ,1.8483302718585064e-06
VRJ,1.8483302718585064e-06
UYX,1.8483302718585064e-06
QMF,1.8483302718585064e-06
QLR,1.8483302718585064e-06
QEU,1.8483302718585064e-06
OQN,1.8483302718585064e-06
MZZ,1.8483302718585064e-06
LQG,1.8483302718585064e-06
JZZ,1.8483302718585064e-06
JKJ,1.8483302718585064e-06
GZM,1.8483302718585064e-06
GGX,1.8483302718585064e-06
ZDL,1.8249336861387784e-06
YLQ,1.8249336861387784e-06
XFH,1.8249336861387784e-06
VKB,1.8249336861387784e-06
TBX,1.8249336861387784e-06
NQG,1.8249336861387784e-06
KJZ,1.8249336861387784e-06
IVQ,1.8249336861387784e-06
BVN,1.8249336861387784e-06
ZGB,1.8015371004190506e-06
YCQ,1.8015371004190506e-06
XVG,1.8015371004190506e-06
XNR,1.8015371004190506e-06
WVK,1.8015371004190506e-06
WGK,1.8015371004190506e-06
VTX,1.8015371004190506e-06
QFN,1.8015371004190506e-06
PVY,1.8015371004190506e-06
KZR,1.8015371004190506e-06
JYP,1.8015371004190506e-06
JXX,1.8015371004190506e-06
JHK,1.8015371004190506e-06
JFY,1.8015371004190506e-06
IQV,1.8015371004190506e-06
ZVU,1.7781405146993233e-06
ZKC,1.7781405146993233e-06
WQT,1.7781405146993233e-06
VFV,1.7781405146993233e-06
UQH,1.7781405146993233e-06
UJL,1.7781405146993233e-06
QXI,1.7781405146993233e-06
QUJ,1.7781405146993233e-06
QOZ,1.7781405146993233e-06
NMQ,1.7781405146993233e-06
MBX,1.7781405146993233e-06
LVQ,1.7781405146993233e-06
JZO,1.7781405146993233e-06
DFZ,1.7781405146993233e-06
ZDM,1.7547439289795947e-06
VZU,1.7547439289795947e-06
VXO,1.7547439289795947e-06
TWQ,1.7547439289795947e-06
QAX,1.7547439289795947e-06
PQN,1.7547439289795947e-06
KXJ,1.7547439289795947e-06
JVV,1.7547439289795947e-06
JKV,1.7547439289795947e-06
GWJ,1.7547439289795947e-06
FVJ,1.7547439289795947e-06
FQF,1.7547439289795947e-06
DXZ,1.7547439289795947e-06
CXN,1.7547439289795947e-06
BQD,1.7547439289795947e-06
BDX,1.7547439289795947e-06
AQZ,1.7547439289795947e-06
ZDJ,1.731347343259867e-06
YYX,1.731347343259867e-06
YRX,1.731347343259867e-06
VKD,1.731347343259867e-06
VHV,1.731347343259867e-06
QTM,1.731347343259867e-06
PXG,1.731347343259867e-06
PJG,1.731347343259867e-06
NQY,1.731347343259867e-06
LZJ,1.731347343259867e-06
LXK,1.731347343259867e-06
KXU,1.731347343259867e-06
KLQ,1.731347343259867e-06
JSQ,1.731347343259867e-06
